income_group,target_pop,hs_constraints,vaccine_doses,vaccine,age_groups_covered,age_groups_covered_d4,vacc_start,dt,repetition,seeding_cases,vacc_per_week,t_d3,t_d4,vfr,vfr2,max_Rt_var2_scal,vfr_time1,vfr_time2,vfr2_time1,vfr2_time2,mu_ab_infection,mu_ab_inf_scal_vfr,max_ab,hosp_scal_vfr,ICU_scal_vfr,hosp_scal_vfr2,ICU_scal_vfr2,omicron_vaccine,vaccine_vfr,dose_4_fold_increase,vfr_drift_factor,rt_drift_factor,age_groups_covered_d3,age_groups_covered_d5,age_groups_covered_d6,age_groups_covered_d7,age_groups_covered_d8,age_groups_covered_d9,t_d5,t_d6,t_d7,t_d8,t_d9,scenario,name,strategy,mu_ab_d1,mu_ab_d2,k,dose_3_fold_increase,hl_s,hl_l,period_s,period_l,ab_50,ab_50_severe,std10
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,11,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,11,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,12,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,12,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,13,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,13,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,14,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,14,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,15,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,15,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,16,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,16,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,17,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,17,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,18,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,18,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,19,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,19,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,20,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,20,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,21,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,21,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,22,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,22,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,23,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,23,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,24,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,24,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,25,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,25,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,26,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,26,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,27,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,27,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,28,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,28,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,29,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,29,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,30,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,30,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,31,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,31,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,32,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,32,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,33,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,33,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,34,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,34,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,35,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,35,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,36,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,36,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,37,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,37,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,38,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,38,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,39,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,39,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,40,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,40,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,41,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,41,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,42,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,42,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,43,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,43,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,44,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,44,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,45,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,45,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,46,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,46,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,47,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,47,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,48,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,48,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,49,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,49,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,3,Moderna,15,2,1/1/2021,0.25,50,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,50,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
HIC,1000000,Absent,6,Moderna,15,2,1/1/2021,0.25,1,10,0.05,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2022,10/31/2022,1,0.5,5,0.3,0.3,0.3,0.3,1,3.162,1,1.05,1.05,15,2,2,2,2,2,365,366,365,365,1,51,rq3_hic_bv_drift,realistic,0.20426635503080226,0.9259298081338102,3.1804021615713367,1.218477004820228,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
